,StartDate2,EndDate1,StartDate1,EndDate2,WarNum,WarName,WarType,ccode,StateName,Side,TransFrom,WhereFought,Initiator,Outcome,TransTo,BatDeath,Version,SameSide,OppositeSide,AlliesWithinWar,AlliesBeforeWar,AlliesAfterWar,AlliesGainedDuringWar,AlliesLostDuringWar,AlliesGained2YearsBeforeWar,AlliesLost2YearsBeforeWar,AlliesGained2YearsAfterWar,AlliesLost2YearsAfterWar
239,2008-08-08,1975-04-30,1965-02-07,2008-08-08,163,"Vietnam War, Phase 2",1,816,Vietnam,1,748,7,2,1,-8,700000,4,[],"[2L, 811L, 732L, 840L, 817L, 800L, 900L]",['None'],['None'],['None'],['None'],['None'],['None'],"[2L, 20L, 200L, 220L, 290L, 365L, 710L, 750L, 775L, 800L, 811L, 817L]",['None'],['None']
240,2008-08-08,1973-01-28,1967-10-01,2008-08-08,163,"Vietnam War, Phase 2",1,800,Thailand,2,748,7,2,2,-8,351,4,"[2L, 811L, 732L, 840L, 817L, 900L]",[816L],"[2L, 200L, 220L, 770L, 840L, 900L, 920L]","[2L, 200L, 220L, 770L, 840L, 900L, 920L]","[2L, 200L, 220L, 770L, 840L, 900L, 920L]",['None'],['None'],['None'],['None'],['None'],['None']
241,2008-08-08,1972-12-20,1965-02-07,2008-08-08,163,"Vietnam War, Phase 2",1,900,Australia,2,748,7,2,2,-8,494,4,"[2L, 811L, 732L, 840L, 817L, 800L]",[816L],"[2L, 200L, 220L, 770L, 800L, 840L, 920L]","[2L, 200L, 220L, 770L, 800L, 840L, 920L]","[2L, 200L, 220L, 770L, 800L, 840L, 920L]",['None'],['None'],['None'],['None'],['None'],['None']
242,2008-08-08,1965-09-23,1965-08-05,2008-08-08,166,Second Kashmir,1,750,India,2,-8,7,2,2,-8,3261,4,[],[770L],['None'],['None'],['None'],['None'],['None'],['None'],"[2L, 20L, 200L, 220L, 290L, 365L, 710L, 775L, 800L, 811L, 816L, 817L]",['None'],['None']
243,2008-08-08,1965-09-23,1965-08-05,2008-08-08,166,Second Kashmir,1,770,Pakistan,1,-8,7,1,1,-8,3800,4,[],[750L],"[2L, 200L, 220L, 800L, 840L, 900L, 920L, 2L, 200L, 630L, 640L, 645L]","[2L, 200L, 220L, 800L, 840L, 900L, 920L, 2L, 200L, 630L, 640L, 645L]","[2L, 200L, 220L, 800L, 840L, 900L, 920L, 2L, 200L, 630L, 640L, 645L]",['None'],['None'],['None'],['None'],['None'],['None']
244,2008-08-08,1967-06-10,1967-06-05,2008-08-08,169,Six Day War,1,666,Israel,1,-8,6,1,1,-8,1000,4,[],"[651L, 663L, 652L]",['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
245,2008-08-08,1967-06-10,1967-06-05,2008-08-08,169,Six Day War,1,651,Egypt,2,-8,6,2,2,-8,10000,4,"[663L, 652L]",[666L],"[678L, 652L, 645L, 663L]",[678L],"[645L, 663L]",['None'],[652L],"[652L, 645L, 663L]",['None'],['None'],"[678L, 652L]"
246,2008-08-08,1967-06-10,1967-06-05,2008-08-08,169,Six Day War,1,663,Jordan,2,-8,6,2,2,-8,6100,4,"[651L, 652L]",[666L],"[645L, 651L]",['None'],"[645L, 651L]",['None'],['None'],"[645L, 651L]",[670L],['None'],['None']
247,2008-08-08,1967-06-10,1967-06-05,2008-08-08,169,Six Day War,1,652,Syria,2,-8,6,2,2,-8,2500,4,"[651L, 663L]",[666L],[651L],['None'],['None'],['None'],[651L],[651L],['None'],['None'],[651L]
248,2008-08-08,1973-04-17,1968-01-13,2008-08-08,170,"Second Laotian, Phase 2",1,2,United States of America,2,756,7,2,2,-8,375,4,"[800L, 812L]",[816L],"[200L, 220L, 770L, 800L, 840L, 900L, 920L, 713L, 200L, 630L, 640L, 645L, 770L, 630L]","[200L, 220L, 770L, 800L, 840L, 900L, 920L, 713L, 200L, 630L, 640L, 645L, 770L, 630L]","[200L, 220L, 770L, 800L, 840L, 900L, 920L, 713L, 200L, 630L, 640L, 645L, 770L, 630L]",[230L],['None'],['None'],['None'],['None'],['None']
249,2008-08-08,1973-04-17,1970-03-17,2008-08-08,170,"Second Laotian, Phase 2",1,800,Thailand,2,756,7,2,2,-8,-9,4,"[2L, 812L]",[816L],"[2L, 200L, 220L, 770L, 840L, 900L, 920L]","[2L, 200L, 220L, 770L, 840L, 900L, 920L]","[2L, 200L, 220L, 770L, 840L, 900L, 920L]",['None'],['None'],['None'],['None'],['None'],['None']
250,2008-08-08,1973-04-17,1968-01-13,2008-08-08,170,"Second Laotian, Phase 2",1,812,Laos,2,756,7,2,2,-8,11250,4,"[2L, 800L]",[816L],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
251,2008-08-08,1973-04-17,1968-01-13,2008-08-08,170,"Second Laotian, Phase 2",1,816,Vietnam,1,756,7,1,1,-8,2250,4,[],"[2L, 800L, 812L]",['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
252,2008-08-08,1970-08-07,1969-03-06,2008-08-08,172,War of Attrition,1,651,Egypt,2,-8,6,1,6,-8,5000,4,[],[666L],"[645L, 663L]",['None'],"[645L, 663L]",['None'],['None'],"[645L, 663L]","[678L, 652L]",[365L],['None']
253,2008-08-08,1970-08-07,1969-03-06,2008-08-08,172,War of Attrition,1,666,Israel,1,-8,6,2,6,-8,368,4,[],[651L],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
254,2008-08-08,1969-07-18,1969-07-14,2008-08-08,175,Football War,1,91,Honduras,2,-8,1,2,2,-8,1200,4,[],[92L],['None'],['None'],['None'],['None'],"[90L, 92L, 93L, 94L, 95L]",['None'],"[90L, 92L, 93L, 94L, 95L]",['None'],['None']
255,2008-08-08,1969-07-18,1969-07-14,2008-08-08,175,Football War,1,92,El Salvador,1,-8,1,1,1,-8,700,4,[],[91L],['None'],['None'],['None'],['None'],"[90L, 91L, 93L, 94L, 95L]",['None'],"[90L, 91L, 93L, 94L, 95L]",['None'],['None']
256,2008-08-08,1971-07-02,1970-03-23,2008-08-08,176,Communist Coalition,1,816,Vietnam,1,-8,7,1,4,785,400,4,[],"[2L, 811L, 817L]",['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
257,2008-08-08,1971-07-02,1970-05-01,2008-08-08,176,Communist Coalition,1,2,United States of America,2,-8,7,2,4,785,125,4,"[811L, 817L]",[816L],"[200L, 220L, 770L, 800L, 840L, 900L, 920L, 713L, 200L, 630L, 640L, 645L, 770L, 630L]","[200L, 220L, 770L, 800L, 840L, 900L, 920L, 713L, 200L, 630L, 640L, 645L, 770L, 630L]","[200L, 220L, 770L, 800L, 840L, 900L, 920L, 713L, 200L, 630L, 640L, 645L, 770L, 630L]",[230L],['None'],['None'],['None'],['None'],['None']
258,2008-08-08,1971-07-02,1970-03-23,2008-08-08,176,Communist Coalition,1,811,Cambodia,2,-8,7,2,4,785,5000,4,"[2L, 817L]",[816L],['None'],['None'],['None'],['None'],[710L],['None'],['None'],['None'],['None']
259,2008-08-08,1971-07-02,1970-05-01,2008-08-08,176,Communist Coalition,1,817,South Vietnam,2,-8,7,2,4,785,1000,4,"[2L, 811L]",[816L],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
260,2008-08-08,1971-12-17,1971-12-03,2008-08-08,178,Bangladesh,1,750,India,1,782,7,2,1,-8,3241,4,[],[770L],[365L],['None'],[365L],['None'],['None'],[365L],['None'],"[771L, 770L]",['None']
261,2008-08-08,1971-12-17,1971-12-03,2008-08-08,178,Bangladesh,1,770,Pakistan,2,782,7,1,2,-8,7982,4,[],[750L],"[2L, 200L, 220L, 800L, 840L, 900L, 920L, 2L, 200L, 630L, 640L, 645L]","[2L, 200L, 220L, 800L, 840L, 900L, 920L, 2L, 200L, 630L, 640L, 645L]","[2L, 200L, 220L, 800L, 840L, 900L, 920L, 2L, 200L, 630L, 640L, 645L]",['None'],['None'],['None'],['None'],[750L],['None']
262,2008-08-08,1973-10-24,1973-10-06,2008-08-08,181,Yom Kippur War,1,651,Egypt,2,-8,6,1,2,-8,7700,4,"[670L, 663L, 652L, 645L]",[666L],"[645L, 663L, 365L]","[645L, 663L, 365L]","[645L, 663L, 365L]",['None'],['None'],['None'],['None'],['None'],['None']
263,2008-08-08,1973-10-24,1973-10-10,2008-08-08,181,Yom Kippur War,1,670,Saudi Arabia,2,-8,6,2,2,-8,100,4,"[651L, 663L, 652L, 645L]",[666L],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
264,2008-08-08,1973-10-24,1973-10-06,2008-08-08,181,Yom Kippur War,1,666,Israel,1,-8,6,2,1,-8,2838,4,[],"[651L, 670L, 663L, 652L, 645L]",['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
265,2008-08-08,1973-10-24,1973-10-10,2008-08-08,181,Yom Kippur War,1,663,Jordan,2,-8,6,2,2,-8,23,4,"[651L, 670L, 652L, 645L]",[666L],"[645L, 651L]","[645L, 651L]","[645L, 651L]",['None'],['None'],['None'],['None'],['None'],['None']
266,2008-08-08,1973-10-24,1973-10-06,2008-08-08,181,Yom Kippur War,1,652,Syria,2,-8,6,1,2,-8,3500,4,"[651L, 670L, 663L, 645L]",[666L],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
267,2008-08-08,1973-10-24,1973-10-06,2008-08-08,181,Yom Kippur War,1,645,Iraq,2,-8,6,2,2,-8,278,4,"[651L, 670L, 663L, 652L]",[666L],"[2L, 200L, 630L, 640L, 770L, 651L, 663L, 365L]","[2L, 200L, 630L, 640L, 770L, 651L, 663L]","[2L, 200L, 630L, 640L, 770L, 651L, 663L, 365L]",['None'],['None'],[365L],['None'],['None'],['None']
268,1974-08-14,1974-07-29,1974-07-20,1974-08-16,184,Turco-Cypriot,1,640,Turkey,1,-8,2,1,1,-8,1000,4,[],[352L],"[2L, 200L, 630L, 645L, 770L]","[2L, 200L, 630L, 645L, 770L]","[2L, 200L, 630L, 645L, 770L]",['None'],"[350L, 352L]",['None'],"[350L, 352L]",['None'],['None']
269,1974-08-14,1974-07-29,1974-07-20,1974-08-16,184,Turco-Cypriot,1,352,Cyprus,2,-8,2,2,2,-8,500,4,[],[640L],['None'],['None'],['None'],['None'],"[350L, 640L]",['None'],"[350L, 640L]",['None'],['None']
270,2008-08-08,1976-02-12,1975-10-23,2008-08-08,186,War over Angola,1,40,Cuba,1,1581,4,2,4,804,1500,4,[540L],"[560L, 490L]",['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
271,2008-08-08,1976-02-12,1975-10-23,2008-08-08,186,War over Angola,1,560,South Africa,2,1581,4,1,4,804,100,4,[490L],"[40L, 540L]",['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
272,2008-08-08,1976-02-12,1975-10-23,2008-08-08,186,War over Angola,1,490,Democratic Republic of the Congo,2,1581,4,2,4,804,100,4,[560L],"[40L, 540L]","[516L, 517L]","[516L, 517L]","[516L, 517L]",['None'],['None'],['None'],['None'],['None'],['None']
273,2008-08-08,1976-02-12,1975-11-11,2008-08-08,186,War over Angola,1,540,Angola,1,1581,4,2,4,804,1000,4,[40L],"[560L, 490L]",['None'],['None'],['None'],['None'],['None'],['None'],['None'],[365L],['None']
274,2008-08-08,1978-03-09,1977-07-23,2008-08-08,187,"Second Ogaden War, Phase 2",1,530,Ethiopia,1,805,4,2,4,808,1800,4,[40L],[520L],['None'],['None'],['None'],['None'],['None'],['None'],['None'],"[365L, 265L, 680L]",['None']
275,2008-08-08,1978-03-09,1977-11-23,2008-08-08,187,"Second Ogaden War, Phase 2",1,40,Cuba,1,805,4,2,4,808,700,4,[530L],[520L],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
276,2008-08-08,1978-03-09,1977-07-23,2008-08-08,187,"Second Ogaden War, Phase 2",1,520,Somalia,2,805,4,1,4,808,8000,4,[],"[530L, 40L]",['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
277,2008-08-08,1979-01-08,1977-09-24,2008-08-08,189,Vietnamese-Cambodian,1,816,Vietnam,1,-8,7,2,4,475,3000,4,[],[811L],['None'],['None'],['None'],[365L],['None'],['None'],['None'],['None'],['None']
278,2008-08-08,1979-01-08,1977-09-24,2008-08-08,189,Vietnamese-Cambodian,1,811,Cambodia,2,-8,7,1,4,475,5000,4,[],[816L],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
279,2008-08-08,1979-04-11,1978-10-28,2008-08-08,190,Ugandian-Tanzanian,1,500,Uganda,2,-8,4,1,2,-8,1500,4,[620L],[510L],[625L],[625L],['None'],['None'],[625L],['None'],['None'],['None'],[625L]
280,2008-08-08,1979-04-11,1978-10-28,2008-08-08,190,Ugandian-Tanzanian,1,510,Tanzania,1,-8,4,2,1,-8,1000,4,[],"[500L, 620L]",['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
281,2008-08-08,1979-04-11,1979-02-01,2008-08-08,190,Ugandian-Tanzanian,1,620,Libya,2,-8,4,2,2,-8,500,4,[500L],[510L],"[220L, 436L, 615L]","[220L, 436L, 615L]","[220L, 615L]",['None'],['None'],['None'],['None'],"[483L, 652L]","[436L, 652L]"
282,2008-08-08,1979-03-16,1979-02-17,2008-08-08,193,Sino-Vietnamese Punitive,1,710,China,1,-8,7,1,1,-8,13000,4,[],[816L],"[365L, 700L]","[365L, 700L]",['None'],['None'],['None'],['None'],['None'],['None'],"[365L, 700L]"
283,2008-08-08,1979-03-16,1979-02-17,2008-08-08,193,Sino-Vietnamese Punitive,1,816,Vietnam,2,-8,7,2,2,-8,8000,4,[],[710L],[365L],['None'],[365L],['None'],['None'],[365L],['None'],['None'],['None']
284,2008-08-08,1988-08-20,1980-09-22,2008-08-08,199,Iran-Iraq,1,645,Iraq,2,-8,6,1,6,-8,500000,4,[],[630L],[365L],[365L],[365L],['None'],['None'],['None'],"[2L, 200L, 630L, 640L, 770L, 651L, 663L]",[670L],[670L]
285,2008-08-08,1988-08-20,1980-09-22,2008-08-08,199,Iran-Iraq,1,630,Iran,1,-8,6,2,6,-8,750000,4,[],[645L],['None'],['None'],['None'],['None'],['None'],['None'],"[2L, 200L, 640L, 645L, 770L, 2L]",['None'],['None']
286,2008-08-08,1982-06-15,1982-03-25,2008-08-08,202,Falkland Islands,1,200,United Kingdom,1,-8,1,2,1,-8,255,4,[],[160L],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
287,2008-08-08,1982-06-15,1982-03-25,2008-08-08,202,Falkland Islands,1,160,Argentina,2,-8,1,1,2,-8,746,4,[],[200L],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None'],['None']
288,2008-08-08,1982-09-15,1982-04-21,2008-08-08,205,War over Lebanon,1,666,Israel,1,-8,6,1,6,-8,455,4,[],[652L],[2L],['None'],[2L],['None'],['None'],[2L],['None'],[660L],[660L]
289,2008-08-08,1982-09-15,1982-04-21,2008-08-08,205,War over Lebanon,1,652,Syria,2,-8,6,2,6,-8,1200,4,[],[666L],[365L],['None'],[365L],['None'],['None'],"[620L, 365L]",[620L],['None'],['None']
